country,latitude,longitude,postcode,countryCodeAlpha2,countryCodeAlpha3
USA,37.2742,-79.9579,24004,US,USA
USA,37.2717,-79.9392,24042,US,USA
USA,36.844,-76.1204,23450,US,USA
USA,36.8512,-76.1692,23465,US,USA
USA,47.6063,-122.3308,98127,US,USA
USA,46.629,-123.0612,98522,US,USA
USA,47.0662,-122.1132,98398,US,USA
USA,47.2529,-122.4443,98412,US,USA
USA,47.8599,-122.2848,98206,US,USA
USA,46.9781,-122.7024,98540,US,USA
USA,47.0379,-122.9007,98599,US,USA
USA,43.0767,-89.3763,53788,US,USA
USA,42.5746,-88.2326,53152,US,USA
USA,43.2794,-90.2876,53584,US,USA
USA,38.4134,-82.2774,25714,US,USA
USA,38.2968,-81.5547,25362,US,USA
USA,39.6253,-79.9672,26502,US,USA
USA,44.4976,-106.871,82840,US,USA
USA,49.4333,7.6,09009,US,USA
USA,49.4424,10.9541,09070,US,USA
USA,49.3305,11.0235,09142,US,USA
USA,49.4759,10.9886,09222,US,USA
USA,49.8414,7.8671,09252,US,USA
USA,49.7144,7.3078,09262,US,USA
USA,51.4015,-1.3247,09447,US,USA
USA,51.4015,-1.3247,09463,US,USA
USA,26.2886,50.114,09604,US,USA
USA,45.5467,11.5475,09630,US,USA
USA,59.9291,10.519,09706,US,USA
USA,50.8504,4.3488,09724,US,USA
USA,24.6877,46.7218,09762,US,USA
USA,26.2106,50.6117,09834,US,USA
USA,-33.4569,-70.6483,34033,US,USA
USA,18.5001,-69.9886,34041,US,USA
USA,14.0818,-87.2068,34046,US,USA
USA,24.4333,-77.95,34058,US,USA
USA,37.2911,127.0089,96261,US,USA
USA,14.6042,120.9822,96428,US,USA
USA,51.88,-176.6581,96506,US,USA
USA,22.2783,114.1747,96521,US,USA
USA,31.6948,-106.3,88511,US,USA
USA,31.6948,-106.3,88550,US,USA
USA,31.6948,-106.3,88555,US,USA
USA,32.5112,-94.7835,75615,US,USA
USA,29.834,-95.4342,77221,US,USA
USA,29.834,-95.4342,77230,US,USA
USA,29.834,-95.4342,77402,US,USA
USA,30.1199,-95.4247,77387,US,USA
USA,32.1826,-94.9355,75689,US,USA
USA,32.5671,-100.8854,79516,US,USA
USA,32.7714,-97.2915,76193,US,USA
USA,32.7714,-97.2915,76196,US,USA
USA,30.3264,-97.7713,78765,US,USA
USA,40.7608,-111.891,84138,US,USA
USA,40.7568,-111.8376,84148,US,USA
USA,38.8808,-77.1129,22219,US,USA
USA,38.8518,-77.0523,22245,US,USA
USA,38.3301,-78.475,22965,US,USA
USA,37.7928,-76.6093,22523,US,USA
USA,62.9886,-156.0642,99675,US,USA
USA,31.6427,-86.7343,36015,US,USA
USA,30.6589,-88.178,36633,US,USA
USA,30.6589,-88.178,36670,US,USA
USA,35.2784,-93.1338,72811,US,USA
USA,31.8801,-109.7543,85670,US,USA
USA,35.1545,-111.6789,86005,US,USA
USA,33.4484,-112.074,85066,US,USA
USA,33.4484,-112.074,85073,US,USA
USA,33.3528,-111.789,85299,US,USA
USA,33.5975,-112.2718,85372,US,USA
USA,32.2217,-110.9265,85702,US,USA
USA,32.2217,-110.9265,85751,US,USA
USA,37.8067,-122.3004,94615,US,USA
USA,39.7155,-121.6551,95967,US,USA
USA,36.7464,-119.6397,93715,US,USA
USA,36.7464,-119.6397,93741,US,USA
USA,36.7464,-119.6397,93744,US,USA
USA,34.0522,-118.2437,90091,US,USA
USA,34.0736,-118.4004,90213,US,USA
USA,33.9792,-118.0328,90608,US,USA
USA,33.8512,-118.1339,90714,US,USA
USA,33.767,-118.1892,90832,US,USA
USA,33.767,-118.1892,90844,US,USA
USA,33.8249,-118.1504,90846,US,USA
USA,34.1161,-118.1503,91031,US,USA
USA,34.2669,-118.3023,91041,US,USA
USA,34.3078,-118.4492,91392,US,USA
USA,34.0686,-118.0276,91735,US,USA
USA,34.02,-117.9495,91747,US,USA
USA,34.5794,-118.1165,93599,US,USA
USA,37.9735,-122.5311,94912,US,USA
USA,39.143,-120.9666,95712,US,USA
USA,33.6566,-117.9699,92615,US,USA
USA,33.7369,-117.8181,92781,US,USA
USA,33.8027,-117.7867,92859,US,USA
USA,33.9533,-117.3962,92516,US,USA
USA,33.7825,-117.2286,92572,US,USA
USA,38.5816,-121.4944,94229,US,USA
USA,38.5816,-121.4944,94245,US,USA
USA,38.5816,-121.4944,94289,US,USA
USA,38.5816,-121.4944,94290,US,USA
USA,38.678,-121.175,95763,US,USA
USA,38.5816,-121.4933,95867,US,USA
USA,33.1434,-117.1661,92096,US,USA
USA,41.0499,-73.538,06921,US,USA
USA,41.6699,-72.9915,06781,US,USA
USA,41.3082,-72.9282,06508,US,USA
USA,41.5582,-73.0515,06749,US,USA
USA,38.8933,-77.0146,20056,US,USA
USA,38.8678,-77.0289,20242,US,USA
USA,38.8933,-77.0146,20306,US,USA
USA,38.8945,-77.0478,20523,US,USA
USA,38.8933,-77.0146,20525,US,USA
USA,38.9029,-77.0361,20527,US,USA
USA,38.8941,-77.0125,20534,US,USA
USA,38.9012,-77.0169,20536,US,USA
USA,38.8991,-77.0401,20570,US,USA
USA,38.8952,-77.0365,56915,US,USA
USA,39.1582,-75.5244,19905,US,USA
USA,26.1223,-80.1434,33355,US,USA
USA,26.3184,-80.0998,33443,US,USA
USA,30.3894,-81.6808,32201,US,USA
USA,30.4213,-87.2169,32524,US,USA
USA,29.4661,-81.2828,32142,US,USA
USA,29.726,-84.9856,32329,US,USA
USA,27.4272,-82.4387,34280,US,USA
USA,29.3509,-82.2765,32634,US,USA
USA,27.1678,-80.2662,34991,US,USA
USA,25.8527,-80.3012,33106,US,USA
USA,25.7743,-80.1937,33111,US,USA
USA,25.7729,-80.187,33195,US,USA
USA,25.7743,-80.1937,33255,US,USA
USA,25.7743,-80.1937,33296,US,USA
USA,25.7743,-80.1937,33299,US,USA
USA,24.7233,-81.0632,33052,US,USA
USA,28.765,-81.6306,32777,US,USA
USA,28.5419,-81.3791,32896,US,USA
USA,26.5253,-80.0664,33425,US,USA
USA,27.7709,-82.6793,33730,US,USA
USA,28.067,-82.7784,34660,US,USA
USA,28.0026,-81.6186,33845,US,USA
USA,27.335,-82.5372,34230,US,USA
USA,27.3364,-82.5307,34277,US,USA
USA,32.0835,-81.0998,31402,US,USA
USA,34.382,-84.371,30151,US,USA
USA,33.9653,-84.5112,30063,US,USA
USA,31.55,-84.0612,31704,US,USA
USA,31.6209,-83.2498,31769,US,USA
USA,33.718,-83.8015,30018,US,USA
USA,21.3062,-157.8585,96805,US,USA
USA,20.8666,-156.6467,96767,US,USA
USA,42.5253,-92.2207,50623,US,USA
USA,42.5006,-90.6646,52099,US,USA
USA,41.6727,-93.5722,50381,US,USA
USA,40.9314,-94.2193,50831,US,USA
USA,41.8397,-88.0887,60128,US,USA
USA,40.4614,-88.953,61709,US,USA
USA,40.7442,-89.7184,61630,US,USA
USA,39.1934,-87.2311,47845,US,USA
USA,39.9347,-86.1633,46288,US,USA
USA,41.4615,-87.3728,46325,US,USA
USA,41.4615,-87.3728,46411,US,USA
USA,40.1617,-85.7197,46014,US,USA
USA,39.859,-86.0061,46249,US,USA
USA,38.8728,-84.988,47019,US,USA
USA,37.9971,-87.575,47705,US,USA
USA,38.8999,-94.832,66251,US,USA
USA,37.6922,-97.3375,67201,US,USA
USA,36.9959,-85.9119,42142,US,USA
USA,38.0283,-84.4715,40555,US,USA
USA,38.0283,-84.4715,40577,US,USA
USA,38.3481,-83.7186,41081,US,USA
USA,36.9492,-84.5815,42558,US,USA
USA,39.3743,-76.7225,21282,US,USA
USA,38.2836,-76.8481,20682,US,USA
USA,38.7504,-76.8544,20588,US,USA
USA,39.084,-77.1528,20847,US,USA
USA,38.9907,-77.0261,20911,US,USA
USA,39.0046,-76.8755,20768,US,USA
USA,38.8336,-76.8777,20790,US,USA
USA,39.2847,-76.6205,21241,US,USA
USA,43.7362,-70.4237,04082,US,USA
USA,45.3583,-85.0973,49711,US,USA
USA,42.8811,-85.6239,49528,US,USA
USA,42.5803,-83.0302,48311,US,USA
USA,43.5589,-82.9455,48410,US,USA
USA,44.98,-93.2638,55480,US,USA
USA,46.283,-96.0776,56538,US,USA
USA,47.4272,-92.9377,55747,US,USA
USA,36.6165,-93.2418,65726,US,USA
USA,33.8562,-89.3032,38839,US,USA
USA,34.0604,-90.5011,38739,US,USA
USA,30.4411,-88.6345,39552,US,USA
USA,34.8708,-89.6408,38679,US,USA
USA,46.6758,-104.96,59341,US,USA
USA,45.7833,-108.5007,59108,US,USA
USA,45.7833,-108.5007,59112,US,USA
USA,35.3463,-80.5411,28082,US,USA
USA,35.429,-81.5015,28042,US,USA
USA,36.0101,-80.1392,27373,US,USA
USA,36.0275,-80.2073,27152,US,USA
USA,36.0726,-79.792,27438,US,USA
USA,35.4683,-83.0028,28738,US,USA
USA,35.2268,-80.8432,28263,US,USA
USA,35.2271,-80.8431,28265,US,USA
USA,35.2271,-80.8431,28272,US,USA
USA,35.26,-80.8042,28299,US,USA
USA,35.2162,-79.4524,28370,US,USA
USA,36.3921,-79.7731,27375,US,USA
USA,48.9986,-98.3648,58255,US,USA
USA,48.1688,-103.6148,58802,US,USA
USA,41.2586,-95.9378,68109,US,USA
USA,43.6423,-72.2518,03756,US,USA
USA,42.9956,-71.4548,03105,US,USA
USA,40.8398,-74.2765,07007,US,USA
USA,41.0114,-74.3048,07511,US,USA
USA,40.6554,-74.5862,07938,US,USA
USA,41.1283,-74.679,07837,US,USA
USA,40.7156,-74.3647,07902,US,USA
USA,36.2845,-115.1345,89033,US,USA
USA,36.1753,-115.1364,89136,US,USA
USA,36.175,-115.1372,89180,US,USA
USA,42.4777,-78.1403,14745,US,USA
USA,42.1747,-78.9473,14730,US,USA
USA,40.6451,-73.945,11251,US,USA
USA,43.042,-75.7408,13043,US,USA
USA,43.1548,-77.6156,14643,US,USA
USA,43.286,-77.6843,14649,US,USA
USA,40.7548,-73.6018,11026,US,USA
USA,40.7808,-73.9772,10179,US,USA
USA,42.4516,-76.7067,14863,US,USA
USA,29.9841,-90.1529,70009,US,USA
USA,29.9941,-90.2417,70063,US,USA
USA,30.2241,-92.0198,70596,US,USA
USA,29.9546,-90.0751,70159,US,USA
USA,29.9546,-90.0751,70177,US,USA
USA,32.5093,-92.1193,71212,US,USA
USA,41.6039,-70.6382,02574,US,USA
USA,42.6584,-71.137,01899,US,USA
USA,42.5293,-71.2281,01866,US,USA
USA,42.3751,-71.1056,02238,US,USA
USA,42.2404,-70.762,02055,US,USA
USA,41.9316,-70.5611,02381,US,USA
USA,37.1584,-121.986,95044,US,USA
USA,37.3997,-121.9608,95056,US,USA
USA,37.3378,-121.8908,95109,US,USA
USA,39.6133,-105.0166,80161,US,USA
USA,39.6133,-105.0166,80166,US,USA
USA,39.7392,-104.9847,80217,US,USA
USA,38.8339,-104.8214,80935,US,USA
USA,43.2227,-76.9821,14413,US,USA
USA,40.9115,-73.7824,10802,US,USA
USA,40.1302,-80.8773,43937,US,USA
USA,40.8357,-83.1029,44860,US,USA
USA,39.8092,-82.9725,43194,US,USA
USA,39.1668,-84.5382,45999,US,USA
USA,41.3267,-84.1117,43550,US,USA
USA,41.6662,-81.3396,44061,US,USA
USA,40.8118,-81.3683,44711,US,USA
USA,41.4581,-83.6102,43414,US,USA
USA,35.4895,-97.75,73085,US,USA
USA,34.3488,-97.4924,73435,US,USA
USA,34.7828,-98.579,73558,US,USA
USA,35.3273,-96.9253,74802,US,USA
USA,34.4853,-97.8522,73536,US,USA
USA,36.1398,-96.0297,74170,US,USA
USA,36.154,-95.9928,74187,US,USA
USA,44.0582,-121.3153,97708,US,USA
USA,44.0462,-123.022,97475,US,USA
USA,44.9271,-122.9861,97310,US,USA
USA,45.5235,-122.6762,97256,US,USA
USA,45.5235,-122.6762,97296,US,USA
USA,40.4344,-80.0248,15251,US,USA
USA,40.4389,-75.8853,19612,US,USA
USA,41.7312,-76.2347,18815,US,USA
USA,40.3267,-78.922,15915,US,USA
USA,40.6712,-78.6755,16675,US,USA
USA,39.9004,-75.6258,19366,US,USA
USA,39.8942,-75.4456,19052,US,USA
USA,40.4848,-78.0103,16654,US,USA
USA,40.0262,-76.1686,17573,US,USA
USA,41.2722,-75.8801,18764,US,USA
USA,39.9598,-75.1616,19108,US,USA
USA,40.0018,-75.1179,19162,US,USA
USA,39.9523,-75.1638,19191,US,USA
USA,39.9511,-75.1676,19192,US,USA
USA,40.3602,-79.4398,15685,US,USA
USA,33.5377,-81.5999,29804,US,USA
USA,32.7766,-79.9309,29402,US,USA
USA,33.0614,-80.6312,29433,US,USA
USA,34.9387,-82.2271,29652,US,USA
USA,35.1727,-84.8619,37364,US,USA
USA,35.8675,-88.3934,38324,US,USA
USA,36.1866,-86.7852,37235,US,USA
USA,35.6124,-88.8412,38308,US,USA
USA,35.8542,-83.6138,37864,US,USA
USA,35.1495,-90.049,38101,US,USA
USA,35.1495,-90.049,38159,US,USA
USA,29.4375,-98.4616,78291,US,USA
USA,33.3512,-96.6646,75097,US,USA
USA,29.703,-98.1245,78135,US,USA
USA,37.9505,-76.6367,22472,US,USA
USA,38.9834,-78.4038,22626,US,USA
USA,37.1134,-81.871,24640,US,USA
USA,37.0206,-76.3377,23668,US,USA
USA,37.4009,-79.1785,24514,US,USA
USA,38.7709,-77.4494,20113,US,USA
USA,37.5202,-77.4084,23232,US,USA
USA,37.5242,-77.4932,23291,US,USA
USA,37.2742,-79.9579,24005,US,USA
USA,37.2742,-79.9579,24025,US,USA
USA,36.7957,-76.0126,23467,US,USA
USA,43.8278,-73.0537,05745,US,USA
USA,42.9265,-72.6154,05357,US,USA
USA,47.7623,-122.2054,98041,US,USA
USA,47.6096,-122.3317,98170,US,USA
USA,46.4984,-124.0335,98637,US,USA
USA,47.379,-122.6426,98395,US,USA
USA,47.6536,-117.4317,99220,US,USA
USA,47.6536,-117.4317,99260,US,USA
USA,44.4163,-88.4649,54919,US,USA
USA,38.4134,-82.2774,25711,US,USA
USA,38.8017,-79.4507,26886,US,USA
USA,39.2183,-81.4979,26106,US,USA
USA,49.8717,8.6503,09175,US,USA
USA,49.6531,9.9444,09182,US,USA
USA,47.7138,7.6028,09351,US,USA
USA,19.9064,-75.2069,09508,US,USA
USA,24.6877,46.7218,09602,US,USA
USA,40.6321,17.9361,09605,US,USA
USA,59.9127,10.7461,09707,US,USA
USA,64.2539,-15.2121,09729,US,USA
USA,26.2886,50.114,09734,US,USA
USA,38.4127,27.1384,09819,US,USA
USA,27.9158,34.3299,09833,US,USA
USA,26.2886,50.114,09898,US,USA
USA,35.5138,139.3937,96339,US,USA
USA,35.6895,139.6917,96343,US,USA
USA,35.4333,139.65,96348,US,USA
USA,26.2644,127.7244,96375,US,USA
USA,51.88,-176.6581,96505,US,USA
USA,-31.1998,136.8326,96552,US,USA
USA,32.7673,-96.7776,75370,US,USA
USA,32.7673,-96.7776,75381,US,USA
USA,32.7673,-96.7776,75397,US,USA
USA,30.3274,-99.9062,76883,US,USA
USA,31.7587,-106.4869,79978,US,USA
USA,31.6948,-106.3,88576,US,USA
USA,29.834,-95.4342,77205,US,USA
USA,29.834,-95.4342,77229,US,USA
USA,29.834,-95.4342,77254,US,USA
USA,29.834,-95.4342,77284,US,USA
USA,29.834,-95.4342,77287,US,USA
USA,29.834,-95.4342,77291,US,USA
USA,30.0799,-95.4172,77391,US,USA
USA,28.9828,-95.9694,77404,US,USA
USA,35.222,-101.8313,79159,US,USA
USA,31.051,-96.4291,77870,US,USA
USA,32.7714,-97.2915,76161,US,USA
USA,32.7714,-97.2915,76199,US,USA
USA,31.4638,-100.437,76902,US,USA
USA,30.3264,-97.7713,78779,US,USA
USA,40.6681,-111.9083,84125,US,USA
USA,40.6681,-111.9083,84165,US,USA
USA,38.1179,-78.6614,22987,US,USA
USA,37.1573,-81.8729,24647,US,USA
USA,38.0176,-77.5153,22501,US,USA
USA,37.4323,-76.6016,23003,US,USA
USA,36.9969,-76.5645,23424,US,USA
USA,32.7673,-96.7776,75392,US,USA
USA,31.6948,-106.3,88542,US,USA
USA,31.6948,-106.3,88560,US,USA
USA,31.6948,-106.3,88571,US,USA
USA,31.6948,-106.3,88579,US,USA
USA,31.6948,-106.3,88589,US,USA
USA,32.5112,-94.7835,75607,US,USA
USA,34.0689,-101.827,79073,US,USA
USA,29.834,-95.4342,77206,US,USA
USA,29.7633,-95.3633,77208,US,USA
USA,29.834,-95.4342,77223,US,USA
USA,29.834,-95.4342,77226,US,USA
USA,29.834,-95.4342,77236,US,USA
USA,29.834,-95.4342,77256,US,USA
USA,29.834,-95.4342,77282,US,USA
USA,27.5159,-97.8561,78364,US,USA
USA,33.5922,-101.8511,79402,US,USA
USA,33.61,-101.8213,79491,US,USA
USA,31.5536,-97.2032,76797,US,USA
USA,35.4015,-101.8951,79178,US,USA
USA,32.4112,-95.2899,75712,US,USA
USA,32.7357,-97.1081,76019,US,USA
USA,32.4751,-99.7348,79698,US,USA
USA,30.7752,-94.4155,75990,US,USA
USA,28.9255,-97.1006,77902,US,USA
USA,40.177,-111.536,84059,US,USA
USA,41.2553,-111.9567,84244,US,USA
USA,37.4638,-77.398,23255,US,USA
USA,38.1849,-77.0622,22544,US,USA
USA,38.3557,-78.3475,22748,US,USA
USA,37.271,-79.9414,24023,US,USA
USA,37.1548,-80.4184,24068,US,USA
USA,36.086,-115.1471,89140,US,USA
USA,36.175,-115.1372,89154,US,USA
USA,42.725,-73.7643,12128,US,USA
USA,42.6526,-73.7562,12252,US,USA
USA,42.1129,-76.021,13762,US,USA
USA,42.8864,-78.8784,14205,US,USA
USA,42.7684,-78.8871,14260,US,USA
USA,40.6451,-73.945,11242,US,USA
USA,40.6451,-73.945,11249,US,USA
USA,42.679,-77.8272,14556,US,USA
USA,43.0214,-76.1977,13251,US,USA
USA,43.0481,-76.1474,13261,US,USA
USA,30.2642,-93.3265,70602,US,USA
USA,30.2642,-93.3265,70664,US,USA
USA,29.9546,-90.0751,70161,US,USA
USA,29.9546,-90.0751,70170,US,USA
USA,31.2587,-92.6775,71431,US,USA
USA,31.1435,-93.261,71496,US,USA
USA,32.8239,-91.3989,71242,US,USA
USA,42.1793,-70.7495,02040,US,USA
USA,39.6528,-78.9014,21528,US,USA
USA,37.3352,-121.8938,95173,US,USA
USA,36.3302,-119.2921,93279,US,USA
USA,36.4718,-119.2594,93670,US,USA
USA,39.7555,-105.2211,80402,US,USA
USA,40.5853,-105.0844,80553,US,USA
USA,31.2627,-86.7711,36429,US,USA
USA,31.0238,-87.4939,36503,US,USA
USA,33.9018,-87.552,35573,US,USA
USA,35.9643,-90.8954,72465,US,USA
USA,34.619,-93.7769,71966,US,USA
USA,33.7008,-93.2941,71864,US,USA
USA,34.5338,-92.2089,72180,US,USA
USA,34.7519,-92.3925,72219,US,USA
USA,32.2529,-109.832,85644,US,USA
USA,33.4484,-112.074,85026,US,USA
USA,33.4484,-112.074,85030,US,USA
USA,33.4484,-112.074,85060,US,USA
USA,32.2217,-110.9265,85754,US,USA
USA,37.6802,-121.9215,94557,US,USA
USA,37.7277,-122.2046,94614,US,USA
USA,38.9344,-119.9767,96157,US,USA
USA,36.7464,-119.6397,93775,US,USA
USA,35.2944,-118.9052,93303,US,USA
USA,35.2944,-118.9052,93386,US,USA
USA,34.0522,-118.2437,90054,US,USA
USA,33.9022,-118.0817,90651,US,USA
USA,33.8658,-118.0831,90702,US,USA
USA,34.1478,-118.1445,91110,US,USA
USA,34.1425,-118.2551,91226,US,USA
USA,34.1722,-118.379,91612,US,USA
USA,37.9521,-122.5572,94914,US,USA
USA,39.1269,-123.1658,95481,US,USA
USA,33.8462,-118.0031,90622,US,USA
USA,33.9187,-117.8892,92822,US,USA
USA,33.8143,-117.8308,92864,US,USA
USA,33.9533,-117.3962,92519,US,USA
USA,38.5816,-121.4944,94262,US,USA
USA,38.5816,-121.4944,94267,US,USA
USA,37.7749,-122.4194,94137,US,USA
USA,38.7498,-83.6126,45105,US,USA
USA,39.5153,-84.6094,45004,US,USA
USA,41.6857,-81.6728,44197,US,USA
USA,39.969,-83.0114,43279,US,USA
USA,41.4948,-81.3407,44073,US,USA
USA,39.1668,-84.5382,45263,US,USA
USA,41.6538,-83.6589,43699,US,USA
USA,39.7505,-84.2686,45470,US,USA
USA,38.7941,-82.7555,45677,US,USA
USA,38.8795,-82.9968,45699,US,USA
USA,41.3091,-80.5847,44424,US,USA
USA,41.3174,-80.7613,44482,US,USA
USA,36.0581,-98.5884,73770,US,USA
USA,35.5514,-97.4075,73155,US,USA
USA,35.5514,-97.4075,73184,US,USA
USA,36.1398,-96.0297,74148,US,USA
USA,36.1398,-96.0297,74150,US,USA
USA,44.0521,-123.0868,97440,US,USA
USA,44.9429,-123.0351,97308,US,USA
USA,40.4961,-80.2466,15231,US,USA
USA,40.3235,-75.2548,18927,US,USA
USA,40.3286,-75.1028,18931,US,USA
USA,40.3254,-78.9151,15907,US,USA
USA,39.9832,-75.7481,19399,US,USA
USA,40.0971,-75.4696,19495,US,USA
USA,40.3086,-76.8017,17108,US,USA
USA,40.299,-76.8472,17177,US,USA
USA,40.0185,-76.2976,17699,US,USA
USA,40.6259,-75.3705,18025,US,USA
USA,41.3166,-76.021,18627,US,USA
USA,41.2722,-75.8801,18711,US,USA
USA,40.241,-75.3439,19443,US,USA
USA,40.6934,-75.4712,18001,US,USA
USA,39.9523,-75.1638,19099,US,USA
USA,40.0018,-75.1179,19161,US,USA
USA,39.9523,-75.1638,19171,US,USA
USA,40.0018,-75.1179,19179,US,USA
USA,40.0018,-75.1179,19182,US,USA
USA,40.0018,-75.1179,19197,US,USA
USA,41.7512,-75.8069,18813,US,USA
USA,41.7001,-71.4162,02887,US,USA
USA,32.8488,-79.8577,29417,US,USA
USA,33.1052,-80.5948,29447,US,USA
USA,34.1075,-81.0626,29230,US,USA
USA,34.006,-80.9708,29290,US,USA
USA,36.1866,-86.7852,37230,US,USA
USA,35.1507,-89.4814,38048,US,USA
USA,35.9901,-83.9622,37997,US,USA
USA,35.2017,-89.9715,38137,US,USA
USA,35.2017,-89.9715,38151,US,USA
USA,31.1952,-97.3486,76564,US,USA
USA,29.4375,-98.4616,78265,US,USA
USA,31.8593,-97.3797,76644,US,USA
USA,32.7673,-96.7776,75187,US,USA
USA,38.4221,-77.4083,22555,US,USA
USA,36.6909,-81.9708,24212,US,USA
USA,37.5242,-77.4932,23249,US,USA
USA,37.2742,-79.9579,24031,US,USA
USA,43.4107,-72.4298,05030,US,USA
USA,43.6721,-72.3555,05047,US,USA
USA,47.6536,-117.4317,99252,US,USA
USA,48.9937,-122.7471,98231,US,USA
USA,43.0469,-89.374,53774,US,USA
USA,42.6423,-87.9032,53171,US,USA
USA,43.5939,-89.7912,53940,US,USA
USA,43.0606,-88.1065,53008,US,USA
USA,43.146,-88.3097,53056,US,USA
USA,38.4134,-82.2774,25772,US,USA
USA,38.4134,-82.2774,25774,US,USA
USA,38.3498,-81.6326,25327,US,USA
USA,38.2968,-81.5547,25361,US,USA
USA,38.2198,-82.1351,25544,US,USA
USA,37.8025,-81.2828,25851,US,USA
USA,39.2183,-81.4979,26121,US,USA
USA,52.3642,-0.2243,09470,US,USA
USA,40.8522,14.2681,09626,US,USA
USA,67.017,-50.6893,09709,US,USA
USA,26.2886,50.114,09766,US,USA
USA,26.2886,50.114,09770,US,USA
USA,28.3356,46.1247,09806,US,USA
USA,39.7767,30.5206,09826,US,USA
USA,26.2886,50.114,09878,US,USA
USA,8.9667,-79.55,34011,US,USA
USA,37.5339,126.9775,96204,US,USA
USA,37.754,127.0255,96257,US,USA
USA,35.9786,126.7114,96264,US,USA
USA,36.9622,127.0311,96271,US,USA
USA,26.3086,127.7804,96379,US,USA
USA,34.2322,132.5666,96511,US,USA
USA,32.7673,-96.7776,75368,US,USA
USA,32.7673,-96.7776,75391,US,USA
USA,31.8457,-102.3676,79768,US,USA
USA,31.6948,-106.3,88513,US,USA
USA,31.6948,-106.3,88525,US,USA
USA,31.6948,-106.3,88533,US,USA
USA,31.6948,-106.3,88534,US,USA
USA,31.6948,-106.3,88545,US,USA
USA,31.6948,-106.3,88565,US,USA
USA,31.6948,-106.3,88577,US,USA
USA,35.5334,-100.956,79066,US,USA
USA,29.834,-95.4342,77262,US,USA
USA,29.834,-95.4342,77289,US,USA
USA,29.9621,-93.8679,77643,US,USA
USA,33.61,-101.8213,79452,US,USA
USA,33.4896,-102.0109,79464,US,USA
USA,35.4015,-101.8951,79166,US,USA
USA,32.4112,-95.2899,75798,US,USA
USA,32.7714,-97.2915,76096,US,USA
USA,32.7714,-97.2915,76121,US,USA
USA,30.3264,-97.7713,73301,US,USA
USA,30.3264,-97.7713,73344,US,USA
USA,30.3264,-97.7713,78769,US,USA
USA,29.3627,-100.8968,78847,US,USA
USA,33.9137,-98.4934,76307,US,USA
USA,33.8579,-98.8081,76369,US,USA
USA,40.7727,-111.8385,84132,US,USA
USA,40.177,-111.536,84605,US,USA
USA,38.8808,-77.1129,22217,US,USA
USA,38.8808,-77.1129,22246,US,USA
USA,36.6113,-78.9455,24535,US,USA
USA,39.0437,-77.4875,20149,US,USA
USA,42.6526,-73.7562,12238,US,USA
USA,42.097,-79.2353,14702,US,USA
USA,42.5835,-75.7219,13758,US,USA
USA,43.286,-77.6843,14638,US,USA
USA,40.7268,-73.6343,11599,US,USA
USA,40.7684,-73.5251,11802,US,USA
USA,40.7808,-73.9772,10108,US,USA
USA,40.7808,-73.9772,10116,US,USA
USA,40.7808,-73.9772,10272,US,USA
USA,40.7142,-74.0119,10286,US,USA
USA,43.051,-76.1567,13252,US,USA
USA,41.2504,-74.3107,10912,US,USA
USA,42.7043,-75.1849,13482,US,USA
USA,55.3422,-131.6478,99950,US,USA
USA,61.5463,-149.5901,99623,US,USA
USA,33.7622,-85.8378,36253,US,USA
USA,33.5446,-86.9292,35181,US,USA
USA,33.5446,-86.9292,35232,US,USA
USA,34.7304,-86.5861,35895,US,USA
USA,33.2063,-86.7812,35137,US,USA
USA,33.2076,-92.6663,71731,US,USA
USA,33.4484,-112.074,85076,US,USA
USA,33.5092,-111.899,85267,US,USA
USA,33.4285,-111.9349,85287,US,USA
USA,32.4201,-111.1132,85652,US,USA
USA,39.7301,-121.8414,95929,US,USA
USA,38.0838,-120.5608,95221,US,USA
USA,36.7477,-119.7724,93737,US,USA
USA,36.7464,-119.6397,93792,US,USA
USA,34.0522,-118.2437,90080,US,USA
USA,34.0522,-118.2437,90099,US,USA
USA,33.9792,-118.0328,90610,US,USA
USA,34.1808,-118.309,91507,US,USA
USA,34.0203,-117.8653,91788,US,USA
USA,38.2971,-122.2855,94581,US,USA
USA,33.6117,-117.643,92690,US,USA
USA,33.817,-117.9286,92812,US,USA
USA,33.4936,-117.1484,92593,US,USA
USA,38.5816,-121.4944,94284,US,USA
USA,38.5816,-121.4944,94285,US,USA
USA,32.7678,-117.0231,91943,US,USA
USA,32.8473,-117.2742,92038,US,USA
USA,32.8718,-117.2291,92161,US,USA
USA,35.3111,-120.8324,93412,US,USA
USA,37.6547,-122.4077,94083,US,USA
USA,37.5347,-122.3259,94497,US,USA
USA,34.4208,-119.6982,93130,US,USA
USA,41.141,-73.3469,06889,US,USA
USA,41.0534,-73.5387,06927,US,USA
USA,41.7918,-72.7188,06143,US,USA
USA,41.7918,-72.7188,06151,US,USA
USA,41.7549,-73.0582,06792,US,USA
USA,41.3082,-72.9282,06520,US,USA
USA,41.3082,-72.9282,06536,US,USA
USA,41.3441,-71.9765,06388,US,USA
USA,38.9007,-77.0501,20027,US,USA
USA,38.8959,-77.021,20049,US,USA
USA,38.9016,-77.021,20055,US,USA
USA,38.8933,-77.0146,20069,US,USA
USA,38.9053,-77.0466,20203,US,USA
USA,38.8933,-77.0146,20262,US,USA
